ticker,매출액(억원),영업이익률(%),순이익률(%),당기순이익(억원),ROE(%),ROA(%),ROIC(%),EPS(원),BPS(원),SPS(원),PER(배),PBR(배),PSR(배),price,price2
성신양회,6865.9873,5.365,1.807,124.03612,4.06,1.187,2.01,502.4801,12787.707,27283.672,13.911,0.54662,0.2562,6990.0,5640.0
성안,1957.1992,-3.427,-1.811,-35.435337,-0.8540000000000001,-1.372,-6.1931,-10.83908,1253.0016,3442.2668,-84.0477,0.72705,0.26465,911.0,632.0
성창기업지주,1813.7361,0.5379999999999999,11.64,211.10992,5.408,4.227,10.5471,303.1247,7313.1323,2600.2788,10.49073,0.43483,1.22295,3180.0,2620.0
세기상사,54.66215,-13.368,-20.895,-11.421811,-4.601,-2.5660000000000003,-1.8119,-2802.2659,59155.266,13410.997,-21.12576,1.00076,4.41429,59200.0,73400.0
세방,6490.1219999999985,3.032,6.524,423.43073,5.755,4.557,4.3913,1827.7659,32547.855,28220.45,8.28881,0.46547,0.53684,15150.0,12600.0
세방전지,9597.758,7.747000000000001,6.541,627.7595,7.885,6.013,10.2207,4483.7266,60111.426,68555.414,8.341280000000001,0.6221800000000001,0.5455399999999999,37400.0,35750.0
세아베스틸,25311.115,5.6679999999999975,4.135,1046.5483,5.525,2.935,4.1089,2473.3823,48819.977,70578.98,10.32998,0.52335,0.36201,25550.0,29050.0
세아제강지주,17974.895,4.298,3.634,653.16125,5.305,3.0780000000000003,3.3063,10853.789,216643.94,299581.6,9.49061,0.47548,0.34385,78946.0,82015.0
세아특수강,6688.3726,6.039,3.539,236.67737,8.214,4.654,7.4949,2755.0098,35104.523,78044.016,8.166939999999999,0.64094,0.2883,22500.0,20100.0
세아홀딩스,40343.332,5.82,4.013,1618.9265,5.551,3.122,4.9349,22514.264,429718.78,1008583.3,5.7297,0.3002,0.1279,129000.0,152000.0
세우글로벌,423.83386,1.853,1.012,4.2896433,1.35,1.126,0.1339,18.10332,1345.645,1788.6803,122.62943,1.6497700000000002,1.24114,2220.0,1800.0
세원셀론텍,2221.741,-0.047,-4.023,-89.38728,-5.363,-2.474,5.4602,-149.48056,3241.4773,3715.3728,-19.70156,0.90854,0.79265,2945.0,3215.0
세이브존I&C,1829.5093,20.157,14.804,270.8447,7.751,5.01,8.7544,659.93854,9598.311,4457.7715,7.970439999999999,0.54801,1.17996,5260.0,4920.0
세종공업,11543.868,2.024,1.197,138.2138,3.662,1.481,3.9524,719.7099599999997,20355.396,57562.688,13.158079999999998,0.46523,0.16452,9470.0,7580.0
세하,1593.544,6.82,3.434,54.728546,68.258,3.196,7.1044,277.47278,540.18604,8079.24,7.78455,3.99862,0.26735,2160.0,1490.0
셀트리온,6705.8096,37.236,26.91,1804.5199,9.498,6.255,7.7813,1333.244,15369.165,5022.897,74.11918,6.42969,19.6737,98818.0,207477.0
송원산업,6943.26,10.996,6.084,422.44,12.89,5.041,8.6157,1801.625,14851.083,28930.25,9.49143,1.15143,0.59108,17100.0,27000.0
수산중공업,888.2991300000001,4.401,3.268,29.026516,2.978,2.548,4.3141,51.32806,1774.1992,1711.5522,39.25728,1.13572,1.17729,2015.0,1410.0
시디즈,99.39845,-4.229,1.349,1.3407819,0.624,0.588,-18.1212,67.0391,12840.25,4969.923,332.64172,1.73673,4.4869900000000005,22300.0,41200.0
신대양제지,2525.2,3.265,6.727,169.88253999999995,6.3729999999999976,4.602,5.9691,4027.98,65090.773,65263.51,6.0328,0.37332,0.37234,24300.0,34850.0
신도리코,5072.8394,3.2060000000000004,6.267,317.894,3.827,3.415,4.0205,3153.7014,85553.44,50325.64,17.40812,0.6417,1.0909,54900.0,63400.0
신라교역,3046.6675,1.932,9.102,277.3142,6.191,5.357,0.5078,1733.2137,28659.602000000014,19041.672,8.337110000000001,0.5041899999999999,0.7588600000000001,14450.0,16450.0
신성이엔지,2172.1694,-4.4860000000000015,1.4580000000000002,31.660444,,,,33.917790000000004,706.73175,2264.0337,65.15755,3.12707,0.97613,2210.0,1915.0
신세계,29474.855,8.529,10.970999999999998,3233.6494,7.26,3.618,7.8007,23070.668,328792.03,299383.6,7.62873,0.5352899999999999,0.58787,176000.0,300000.0
신세계I&C,2963.3909,2.944,0.8590000000000001,25.463009,1.535,1.162,8.0685,1480.4075,96917.45,172290.17,49.44584,0.7552800000000001,0.42486,73200.0,82400.0
신세계건설,14381.817,3.611,2.628,377.98154,34.216,5.35,12.0008,9449.539,31991.04,359545.44,4.6616,1.37695,0.12252,44050.0,26250.0
신세계인터내셔날,10211.23,2.648,1.709,174.54544,3.691,1.856,2.8127,2431.9358,66769.336,143014.44,27.22111,0.99147,0.46289,66200.0,74100.0
신세계푸드,10690.343,2.0,1.337,142.88744,4.891,2.698,3.9626,3689.8171,76745.14,276059.34,39.97488,1.92195,0.5343100000000001,147500.0,132500.0
신송홀딩스,2068.9556,-3.894,-5.9929999999999986,-123.985016,-8.087,-5.232,-13.4067,-1047.5813,12381.563999999995,17490.746,-6.22386,0.52659,0.37277,6520.0,5750.0
신영와코루,1794.5813,1.763,9.657,173.29785,5.934,5.314,1.8789,19255.316000000006,333630.8,199397.92,8.90663,0.5140399999999999,0.8600899999999999,171500.0,150000.0
신원,6400.564,2.346,-0.904,-57.84601600000001,-3.16,-1.339,8.7852,-91.50584,3222.6926,10096.465,-17.43058,0.49493,0.15798,1595.0,2120.0
신일산업,1244.5406,3.564,3.0210000000000004,37.59432,8.23,4.699,10.9343,55.23841,698.79443,1751.7017,32.76706,2.59018,1.03328,1810.0,1395.0
신풍제약,1941.4734,4.928,-9.579,-185.98233,-9.045,-4.496,15.7372,-352.48575,4333.2725,3680.8992,-16.880110000000002,1.3731,1.61645,5950.0,7690.0
신풍제지,1286.3104,1.587,0.901,11.5862,3.255,0.792,,38.36092,1494.2396,3679.5144,24.37376,0.62574,0.25411,935.0,822.0
신한,58.37302,-156.561,-294.255,-171.76543,-24.947,-9.856,-11.8146,-2344.1636,8236.703000000001,831.18835,-2.29933,0.6543899999999999,6.4846900000000005,5390.0,4930.0
신한지주,222879.84,13.948,12.675,28249.19,8.958,0.737,,5810.2505,65604.65,46669.96,7.787960000000001,0.6897399999999999,0.96957,45250.0,49400.0
신화실업,701.58673,0.863,0.8220000000000001,5.763647,1.464,0.825,0.4147,474.4219,32386.605,57749.56200000001,55.11972,0.80743,0.45282,26150.0,17200.0
신흥,1243.6736,3.4,0.865,10.756324,1.364,0.8009999999999999,2.7838,120.3215,8874.428,12954.934,85.60398,1.16064,0.79506,10300.0,11100.0
쌍방울,1137.6843,-13.263,-14.331,-163.04023999999995,-9.234,-7.399,-10.0985,-125.40317,1346.3271,881.07745,-16.267529999999994,1.51523,2.31535,2040.0,1160.0
쌍용양회공업,14302.892,18.027,12.243,1751.1107,11.589,5.694,9.0365,400.91916,3627.5623,3319.0793,,0.81597,,2960.0,3730.0
쌍용자동차,36285.367,0.7709999999999999,1.601,581.025,7.596,2.765,2.385,423.4256,5922.5576,26443.186,18.63373,1.33219,0.29838000000000003,7890.0,5120.0
써니전자,207.1291,10.22,5.263,10.901011,3.43,2.653,18.5828,39.5851,1210.1707,751.6361,102.56384,3.3549,5.40155,4060.0,2830.0
쎌마테라퓨틱스,695.65656,-6.0539999999999985,-15.56,-108.24653,-184.114,-52.101000000000006,-278.293,-3599.4314,1678.4136,23132.088,-3.13938,6.73255,0.4885,11300.0,6490.0
씨아이테크,185.15714,-4.625,-8.265,-15.303717,-4.859,-3.824,-5.1078,-38.24736,777.67645,472.18207,-22.06688,1.08528,1.78745,844.0,718.0
씨에스윈드,3112.1797,-7.605,-5.541,-172.43617,-5.5360000000000005,-4.435,-13.1943,-999.11926,18749.451,18004.343999999994,-17.56547,0.93603,0.97476,17550.0,26200.0
아남전자,1675.8007,2.906,1.686,28.246584,4.075,1.726,3.9454,36.7666,915.6767,2172.0625,31.1424,1.25044,0.52715,1145.0,2200.0
아모레퍼시픽,56454.402,15.023,11.438,6457.2866,17.697,13.418,23.9677,9262.369,56233.582,81798.625,34.71034,5.7172199999999975,3.93038,321500.0,304500.0
아모레퍼시픽그룹,66975.61,16.167,12.117,8115.285,12.762,12.262,22.1881,3851.368,34016.695,75336.484,34.4537,3.90084,1.76135,132693.0,140675.0
아세아,10952.682,7.862999999999999,6.169,675.6544,5.499,4.096,5.7409,15889.694,341684.88,499888.72,6.48219,0.30145,0.20605,103000.0,114500.0
아세아시멘트,4557.249,12.502,9.347,425.9806,6.444,5.132999999999999,7.7819,12490.057,199618.3,137734.92,5.7224,0.35805,0.5189199999999999,71472.0,110000.0
아세아제지,6330.315,3.872,3.275,207.32838,4.6,3.015,3.2035,2314.7627,51616.266,70678.43,7.90578,0.35454,0.25892,18300.0,18200.0
아시아나항공,57635.508,4.45,0.912,525.6763,5.723,0.6,2.4035,250.56628,4346.1787,29312.518,16.84185,0.97097,0.14397,4220.0,4535.0
아이마켓코리아,34000.043,1.779,1.047,355.90036000000015,6.747000000000001,2.737,11.3791,727.4969,11144.364,94593.445,14.29559,0.93321,0.10994,10400.0,9010.0
아이에스동서,17241.014,17.678,12.414,2140.2764,29.116,10.922,15.2475,7340.399,29293.514,59601.79,6.06915,1.52081,0.74746,44550.0,34800.0
아이에이치큐,1094.0492,10.258,3.86,42.23113,2.011,1.649,5.1388,30.38715,1560.9839,762.7710000000003,61.37461999999999,1.19476,2.44503,1865.0,2540.0
아주캐피탈,7615.628000000002,9.173,7.113,541.6815,6.772,0.8220000000000001,,849.8349599999997,12866.05,13234.008999999998,8.20159,0.54174,0.52667,6970.0,6970.0
알루코,4285.8374,5.709,5.193,222.5609,12.21,5.125,5.8581,319.88535,2691.2021,6154.3486,16.72474,1.98796,0.8693,5350.0,3440.0
애경유화,8677.431999999999,8.644,6.15,533.6752299999998,23.111,14.402,29.8933,1677.5986,8008.5415,27083.12,7.510739999999997,1.57332,0.46523,12600.0,17550.0
에넥스,3941.114,0.603,0.474,18.666409,3.172,1.338,2.4431,31.21465,1054.762,6569.439,75.12496999999998,2.22325,0.35696,2345.0,1870.0
에스엘,16191.998,6.135,7.09,1148.0703,12.845999999999998,7.2189999999999985,13.7108,3358.897,27660.863,47813.242,6.4158,0.77908,0.4507100000000001,21550.0,24500.0
에스원,18301.768,11.238,7.6789999999999985,1405.458,13.513,9.846,17.3711,3698.387,32532.906000000014,48163.59,23.71304,2.69573,1.82088,87700.0,107000.0
에스제이엠,1767.8906,8.097000000000001,8.495,150.17767,9.97,7.667999999999997,7.105,961.3174,10177.122,11329.075,6.28304,0.59349,0.53314,6040.0,4900.0
에스제이엠홀딩스,1813.673,7.505,8.357000000000001,151.56636,4.347,5.622000000000001,6.4056,379.57083,9790.361,12144.583,13.75237,0.53318,0.42982,5220.0,4800.0
에쓰씨엔지니어링,3103.1523,-3.4530000000000003,-6.34,-196.74132,-50.731,-4.8610000000000015,1.6919,-612.50055,1410.7803,15245.9375,-3.86122,1.67638,0.15512,2365.0,1827.0
에이블씨엔씨,4345.556,5.5920000000000005,4.146,180.15173,9.394,6.8439999999999985,47.3088,1024.2433,11431.207,24706.434,19.4175,1.73982,0.80498,19888.0,16600.0
에이엔피,1035.5496,1.157,5.1720000000000015,53.563126,8.422,4.205,1.5709,96.0734,1181.5502,1876.8667,24.27514,1.97384,1.2426,2332.0,730.0
에이프로젠 KIC,548.3562599999998,9.236,4.39,24.07358,7.276,2.917,5.8621,147.64346,2086.6355,3363.0735,17.74545,1.25561,0.77905,2620.0,13000.0
에이프로젠제약,441.2249,-0.561,-10.804,-47.669468,-5.237,-4.457,-0.1873,-36.84294000000001,755.5444,414.93643,-87.7517,4.27907,7.79163,3233.0,3385.0
엔씨소프트,9835.568,33.426,27.592,2713.8186,14.898,11.851,115.4462,12415.911,88772.305,44851.836,19.9341,2.78803,5.51817,247500.0,447500.0
엔에이치엔,8564.204,3.079,0.83,71.12343,0.866,0.387,-9.4917,639.4292,76152.55,43773.03,78.66391,0.66052,1.14911,50300.0,68400.0
엔케이,1645.912,-17.765,-20.155,-331.73584,-22.226,-11.777,-17.6546,-563.5088,2296.114,2862.8933,-4.40576,1.08125,0.86719,2482.0,1260.0
엔케이물산,124.661255,-8.642000000000001,-14.384,-17.931726,-3.641,-2.994,-12.5711,-36.53432,867.17926,258.04324,-27.09781,1.14163,3.83657,990.0,523.0
엔피씨,3779.0298,4.141,10.712,404.8248,17.865,10.893,4.1497,965.0855,5854.179,8997.69,6.67298,1.10007,0.7157399999999999,6440.0,5220.0
엘브이엠씨,3923.2852,5.234,10.608,416.17255,10.412,6.4510000000000005,7.2091,840.8584,8609.979,7674.592,8.93942,0.87303,0.97944,7516.0,4433.0
영보화학,1578.0379999999998,10.335,7.11,112.20346,10.019,6.323,12.4027,545.4276,5802.3877,7890.19,11.89892,1.11851,0.8225399999999999,6490.0,4870.0
영원무역,20016.072,8.965,5.444,1089.7065,9.083,4.727,9.6985,2481.9995,28319.887,45171.31200000001,12.34892,1.08228,0.67853,30650.0,31500.0
영원무역홀딩스,23380.148,8.597000000000001,5.517,1289.8577,8.277999999999999,4.702,8.4366,5074.977,73917.164,171464.12,11.72419,0.80496,0.34701,59500.0,55500.0
영진약품,1931.3385,2.824,2.176,42.02183,4.0680000000000005,2.138,3.0663,23.65828,597.7264,1087.3429,372.80823,14.75592,8.11152,8820.0,8780.0
영풍,26540.832,-0.156,4.799,1273.7903,6.122000000000001,3.136,0.6265,88137.35,1583095.4,1440839.1,12.07207,0.6721,0.73846,1064000.0,1074000.0
영풍제지,875.03534,0.898,6.28,54.95655,5.9910000000000005,4.6530000000000005,1.3249,247.55203,5251.414000000002,3941.6006,12.38124,0.58365,0.7776,3065.0,2900.0
영화금속,1563.882,6.924,5.909,92.41668,14.71,7.383999999999999,7.7684,203.33253,1550.4926,3440.8083,9.36889,1.22864,0.55365,1905.0,1385.0
영흥철강,1858.56,0.277,0.17600000000000002,3.2723866000000004,0.162,0.108,1.2162,3.1936,3426.028,2215.3127,493.17392,0.45972,0.71096,1575.0,1240.0
예스코홀딩스,10513.154,2.01,4.677,491.72964,5.812,3.856,2.8635,5841.89,121833.31,175219.23,6.3506800000000005,0.30451,0.21173000000000008,37100.0,37900.0
오뚜기,20106.582,7.0870000000000015,6.863,1379.9131,13.943,8.969,15.2208,39977.266,305643.88,584493.7,16.55941,2.1659200000000003,1.1326,662000.0,806000.0
오리온홀딩스,1279.6448,-1.402,194.624,2490.4963,15.893,8.431000000000001,-1.1565,3952.1814,30273.746,2136.9219,10.5711,1.38003,19.5509,32175.0,26650.0
우리들제약,715.4561,6.757999999999999,4.851,34.705307,10.595999999999998,6.267,12.7882,362.36285,3639.6003,7509.98,47.60422,4.73953,2.29694,17250.0,11450.0
우리들휴브레인,83.12328000000002,-57.526,-103.709,-86.20666999999996,-87.868,-38.102,-108.1428,-506.99146,729.16785,488.8577,-21.49938,14.94855,22.29688,10900.0,3520.0
우리종금,1785.7233,11.987,13.368,238.71628,14.909,1.716,,48.83641,352.0503,365.322,13.59756,1.88625,1.81773,664.0,508.0
우성사료,2756.7188,0.395,0.292,8.043114,0.544,0.32,0.5213,29.25091,6441.62,8921.42,111.44952,0.50608,0.36541,3260.0,2945.0
우신시스템,2643.0667,4.368,3.486,92.145805,8.163,3.617,6.2271,548.2184,7139.5415,15515.084,6.8677,0.5273399999999999,0.24267,3765.0,8310.0
우진,1084.14,-0.262,-0.232,-2.5125482000000003,-0.35100000000000003,-0.134,-0.6335,-21.89268,6129.2373,6245.0464,-310.60605,1.10944,1.08886,6800.0,4810.0
우진플라임,2283.1355,7.068,6.483,148.00871,20.319000000000006,4.947,7.022,1480.1035,7990.576,22831.355,5.38476,0.99742,0.34908,7970.0,8600.0
웅진,2429.7314,-4.853,-13.654000000000002,-331.7445,-7.317,-3.299,-6.0924,-411.66705,4599.8174,3986.0183,-6.86234,0.61415,0.70873,2825.0,2240.0
웅진씽크빅,6240.1387,6.0429999999999975,3.797,236.95776,8.74,4.725,12.3004,500.96155,6092.766,13360.936000000005,14.99702,1.23309,0.5623100000000001,7512.0,5721.0
웅진에너지,1739.1879,-30.623,-48.466,-842.9103,-122.069,-26.71,-21.2549,-6538.0996,3856.9775,13490.146,-0.72422,1.22765,0.35100000000000003,4735.0,8220.0
원림,853.5617,12.177,12.227,104.36745,8.414,7.595,15.7322,3203.483,43984.855,38798.258,7.132860000000001,0.5195,0.58894,22850.0,23150.0
웰바이오텍,852.9245599999997,-0.477,-2.881,-24.570768,-6.997000000000001,-4.131,-0.4161,-160.66695,2207.4927,5592.9907,-12.47923,0.90827,0.35848,2005.0,3580.0
윌비스,3108.4917,3.263,1.276,39.65833,2.803,1.227,2.8137,68.35112,2804.9236,5453.4940000000015,46.59763,1.1355,0.58403,3185.0,1620.0
유나이티드,1769.0509,15.329,11.031,195.13765,11.171,8.398,14.1242,1204.0092,11980.959,10915.133999999998,15.365329999999998,1.5441200000000002,1.6948900000000002,18500.0,30450.0
유니드,7408.8354,9.185,6.5429999999999975,484.7343,8.125,4.6530000000000005,7.1063,5608.871,70620.51,83340.45,7.969519999999997,0.6329600000000001,0.53635,44700.0,46550.0
유니온,923.13116,1.82,0.693,6.39677,0.516,0.39,4.7156,40.97442,8919.556,5913.1035,97.86594,0.44957,0.67815,4010.0,3910.0
유니온머티리얼,1072.4805,7.482,6.2079999999999975,66.57436,6.9170000000000025,4.584,4.7919,159.2604,2354.9875,2553.5247,18.52312,1.25266,1.15527,2950.0,2450.0
유니퀘스트,2635.8474,2.971,-0.022,-0.5681,0.016,-0.021,2.9347,1.03881,6718.3086,9758.207,7056.1294,1.09105,0.75116,7330.0,9660.0
유성기업,2577.9568,2.5340000000000003,4.19,108.00809,3.374,2.8760000000000003,1.4622,337.5834,10226.3125,9935.28,13.13749,0.43369,0.44639,4435.0,3560.0
유수홀딩스,4158.911,5.096,1.743,72.48429,-0.245,1.545,2.2218,-19.67093,8350.905,15970.129,-290.7845,0.68496,0.35817,5720.0,6350.0
유안타증권,14604.562,0.902,2.144,313.07654,3.097,0.325,,147.39746,5025.851,6873.07,21.26902,0.6237699999999999,0.45613,3135.0,3860.0
유양디앤유,979.2387,-4.8889999999999985,-5.222,-51.135036,-10.465,-5.136,-6.8846,-128.50256000000002,1276.6847,2460.831,-26.53644,2.67098,1.38571,3410.0,4610.0
유엔젤,303.41827,-15.593,-15.65,-47.48462,-8.631,-7.8889999999999985,-28.999,-324.6764,4065.7568,2299.4153,-15.64635,1.24946,2.20926,5080.0,4395.0
유진증권,7152.246,8.572000000000001,6.428,459.74615,7.195,0.8009999999999999,,474.6187,6860.696999999999,7383.6177,5.1304300000000005,0.35492,0.32978,2435.0,3495.0
유한양행,13207.973999999998,7.404,12.208,1612.4874,11.274,8.214,12.2744,11849.947,119915.73,97063.57,14.778529999999998,1.4604,1.80422,175124.0,200619.0
유화증권,188.9697,33.086,40.509,76.550186,1.652,1.236,,515.984,36830.703,1273.744,29.74899000000001,0.41677,12.05109,15350.0,15900.0
율촌화학,4434.824000000001,6.566,4.717,209.20335,6.579,4.016,4.896,843.5619,12951.169,17882.355,16.65556,1.08484,0.78569,14050.0,21200.0
이건산업,2903.4097,6.135,0.168,4.8635106,0.402,0.103,0.9096,68.29141,17112.81,30974.576,166.19952,0.66325,0.36643,11350.0,9520.0
이구산업,1975.3488,5.039,2.278,44.9979,4.547,1.759,5.2798,134.55504,3019.834000000001,5906.79,18.13384,0.80799,0.41308,2440.0,2140.0
이마트,146150.66,3.89,2.611,3816.3713,5.125,2.551,4.5455,13496.536,276203.25,524291.9,13.559029999999998,0.66256,0.34904,183000.0,271000.0
이수페타시스,5541.786,1.995,0.043,2.3650582,1.887,0.045,0.3747,90.15348,4969.7456,13428.643999999998,47.03091,0.85316,0.31574,4240.0,4225.0
이수화학,15154.176,4.133,0.519,78.63436,3.622,0.7390000000000001,7.0912,699.2238,20229.807,99189.52,23.31156,0.80574,0.16433,16300.0,15250.0
이스타코,137.21933,-32.41,-69.571,-95.46544,-17.314,-8.204,-5.4659,-189.53172,1104.0856,320.21985,-9.25966,1.58955,5.48061,1755.0,824.0
이아이디,360.49634,-7.735,-39.07,-140.84703000000005,-42.253,-23.949,-18.0322,-206.24094,383.71594,536.2588,-3.44742,1.85293,1.32585,711.0,359.0
이연제약,1218.4722,11.543,8.783,107.01369,5.392,4.549,0.0964,638.12573,10679.504,7265.785,35.09367,2.09693,3.08215,22394.0,21500.0
이월드,296.8129,14.419,6.996,20.765484,1.633,0.948,2.0463,22.94278,1414.76,327.9342,108.31295,1.7564799999999998,7.577739999999999,2485.0,1735.0
인디에프,2029.0046,-3.465,-4.715,-95.6649,-13.559,-5.959,-13.147,-162.32826,1113.713,3442.901,-10.84223,1.5803,0.5112,1760.0,1045.0
인스코비,370.6238,-6.8320000000000025,-18.489,-68.524796,-20.693,-14.607,-12.9627,-77.33334,391.37735,468.63608,-22.04741,4.35641,3.63822,1705.0,2250.0
인지컨트롤스,6239.8745,2.944,1.85,115.42486,5.104,2.424,5.1157,670.4368,13578.15,41159.777,7.666639999999999,0.37855,0.12488,5140.0,5680.0
인천도시가스,5148.7915,2.129,1.669,85.9188,5.331,2.475,5.9943,1963.9688,39500.598,117693.28,15.75891,0.7835300000000001,0.26297,30950.0,29750.0
인터지스,4653.972,2.305,1.584,73.72879,4.074,1.414,2.5006,265.96872,6987.9140000000025,15647.177,14.40019,0.54809,0.24477,3830.0,3020.0
인팩,2340.2998,4.614,3.961,92.69167,8.979,4.744,7.4009,933.1772,10723.7705,23402.996,7.169060000000001,0.62385,0.28586,6690.0,4545.0
일동홀딩스,407.71268,-9.162,652.889,2661.9106,117.469,58.521,8.1667,13655.782,13605.205,2093.1895,1.72462,1.81448,11.25127,24686.0,14496.0
일성건설,2857.9382,2.839,0.726,20.753544,2.205,0.774,13.9229,38.61268,1804.5654,5290.041,22.79044,0.48765,0.16635,880.0,1030.0
일성신약,674.63385,3.638,4.472,30.17242,0.945,0.855,0.3662,1134.3015,238211.38,25362.174,108.43678,0.51635,4.84974,123000.0,134000.0
일신방직,4782.6694,4.302,4.3260000000000005,206.90639,2.9610000000000003,2.306,4.1518,8265.303,289667.4,199277.89,14.94198,0.42635,0.61974,123500.0,110000.0
일신석재,420.50476,-6.197,-5.332999999999998,-22.427208,-4.368,-2.829,-5.4154,-28.95454,649.7149,542.89075,-47.8336,2.1317,2.55116,1385.0,1235.0
일양약품,2616.1492,8.596,4.55,119.04726,3.042,2.792,4.8632,300.0159,10185.243,13422.3,138.82596999999998,4.08925,3.10304,41650.0,38550.0
일정실업,788.80853,5.636,4.018,31.691387,5.44,4.617,7.4013,2640.949,49083.668,65734.05,11.0377,0.59388,0.44345,29150.0,24900.0
일진다이아,1084.0848,5.895,4.298,46.592068,5.6320000000000014,3.241,4.7191,398.334,7253.9185,9268.27,21.59045,1.18559,0.92792,8600.0,19787.0
일진디스플,1688.0791,-17.674,-39.503,-666.8418,-68.572,-35.53800000000001,-24.6078,-2355.13,2259.4407,5961.9014,-2.2037,2.29703,0.8705299999999999,5190.0,7700.0
일진머티리얼즈,3989.5698,7.274,10.182,406.22583,15.138,9.818,10.7503,970.8689,7071.4253,9852.231,13.91121,1.90993,1.37085,13505.0,38300.0
일진전기,6780.7993,0.6579999999999999,0.209,14.19329,0.443,0.194,0.281,38.27708,8629.354,18286.754,130.2346,0.57768,0.2726,4985.0,4440.0
일진홀딩스,8493.336,0.312,-1.346,-114.29999,-4.718,-1.077,1.1444,-276.2038,6107.665,17211.285,-23.38853,1.05769,0.37534,6460.0,5230.0
자화전자,2984.895,6.477,5.001,149.25983,5.356,3.614,9.8487,807.92224,16324.893999999998,16675.39,21.10352,1.04442,1.02246,17050.0,26650.0
전방,2008.0066,-6.21,-8.73,-175.3046,-9.87,-3.494,-3.2131,-10057.363,141855.75,119524.2,-2.60506,0.18469,0.2192,26200.0,19300.0
제이준코스메틱,834.2374,15.988,15.036,125.43873,25.222,16.944000000000006,49.3118,874.26166,4058.156,5814.3269999999975,18.25285,3.93227,2.74456,15957.0,14950.0
제이콘텐트리,3351.6064,8.635,6.684,224.03345,26.276,4.453,5.6136,1590.9252,7030.6934,27726.111,23.10154,5.22748,1.32557,36752.0,51919.0
제일기획,32325.94,4.626,2.804,906.4813,11.397,4.512,19.8523,767.2308,7533.736,28099.44,20.52837,2.0906,0.5605100000000001,15750.0,21200.0
제일연마,864.09644,4.834,5.433,46.949596,6.805,4.797,6.5445,466.1412,9370.1,8640.964,13.36505,0.66488,0.7209800000000001,6230.0,5900.0
제일파마홀딩스,406.03635,7.716,19.432,78.90255,,,,424.80936,19546.025,2734.2515,214.61359,4.66437,33.34363,55878.0,35800.0
제주은행,1901.91,16.405,13.229,251.6,7.697999999999999,0.521,,1127.3424,15039.492,8521.875,6.72427,0.5040399999999999,0.88954,7580.0,7094.0
제주항공,7476.134,7.814,7.086,529.7488,,,,2038.2474,10341.7295,28764.975,12.3145,2.42706,0.87259,25100.0,35350.0
조광페인트,1886.9655,8.83,9.647,182.02786,10.421,7.3820000000000014,8.9252,1422.0927,17453.521,14741.918,7.9812,0.6503,0.76991,11350.0,10100.0
조광피혁,1985.6605,13.394,10.897,216.3835,11.321,10.219,23.9531,3254.309,55864.45,29863.428,13.1057,0.76346,1.4281700000000002,42650.0,40900.0
조비,590.58575,3.96,1.479,8.735154,2.535,0.996,3.053,213.58066,8562.843,14440.236,58.5259,1.4598,0.86564,12500.0,11500.0
조선내화,7144.995,5.04,2.6180000000000003,187.05194,2.568,1.996,3.9082,3388.4568,167034.52,178624.88,25.29175,0.51307,0.47978,85700.0,87100.0
조선선재,630.87573,27.224,22.925,144.63002,17.73,15.234000000000002,73.3507,11500.013,72393.79,50163.023,6.31304,1.00285,1.44728,72600.0,83000.0
조일알미늄,2734.2717,-0.718,12.114,331.23203,18.283,11.052,0.2229,475.90805,2835.2317,3928.5513,3.4145300000000005,0.57315,0.41364,1625.0,1125.0
조흥,1296.9261,8.888,6.261,81.19809000000002,7.383999999999999,5.197,8.8563,13533.015,188611.58,216154.36,13.52249,0.97025,0.84662,183000.0,288000.0
종근당,8319.855,7.362,4.921,409.46103,12.244000000000002,6.724,8.9381,3761.4631,32558.701,76429.32,24.1108,2.78549,1.18661,90691.0,120199.0
종근당바이오,1130.134,10.278,8.347999999999999,94.346146,7.187,5.367000000000001,4.7689,1719.774,25095.756,20600.47,13.05568,0.89469,1.08991,22452.0,20355.0
종근당홀딩스,3356.7556,6.867000000000001,12.767,428.5576,9.011,7.103,8.2816,6225.137,76263.22,71000.04,11.06803,0.90345,0.97042,68900.0,72500.0
주연테크,496.84564000000006,0.753,1.842,9.153534,,,,16.2951,549.1997700000002,884.4831,69.0751,2.0495,1.2726,1125.0,525.0
지엠비코리아,4951.191,4.909,3.944,195.25568,8.729,4.218,5.6571,982.5082,11628.411,25960.14,5.0381300000000016,0.42568,0.19068,4950.0,8330.0
지역난방공사,17198.672,9.399,7.367000000000001,1267.0732,7.186,2.54,2.6848,10943.098,155889.38,148536.6,6.2231,0.43685,0.45847,68100.0,73000.0
지코,772.3474,-5.747000000000001,-7.11,-54.914143,-34.804,-8.811,-10.5487,-163.29752,401.6869,2296.72,-6.4606,2.62642,0.45935,1055.0,658.0
지투알,4079.5896,4.802,3.663,149.44295,10.636,3.019,25.9906,902.0297,9012.949,24624.186,9.05735,0.90647,0.33179000000000003,8170.0,10300.0
진도,1229.6304,8.894,6.7570000000000014,83.08762,9.005,5.5360000000000005,8.6726,666.6393400000002,7668.4863,9865.7295,8.190339999999999,0.7120000000000001,0.55343,5460.0,5350.0
진양산업,424.15292,12.202,3.165,13.42365,3.731,2.994,5.9906,103.25884,2725.5427,3262.7148,42.9019,1.62536,1.35776,4430.0,2920.0
