ticker,매출액(억원),영업이익률(%),순이익률(%),당기순이익(억원),ROE(%),ROA(%),ROIC(%),EPS(원),BPS(원),SPS(원),PER(배),PBR(배),PSR(배),price,price2
성보화학,495.17682,0.5920000000000001,12.389,61.349174,3.894,3.325,-0.2145,306.4394200000001,7745.9814,2473.4106,18.66601,0.73845,2.3126,5720.0,4460.0
성신양회,6880.704000000002,4.33,2.414,166.08307,4.382,1.5930000000000002,2.9447,659.92804,15565.953,27248.459,18.03227,0.76449,0.43672,11900.0,6980.0
성안,2201.7397,-4.853,-5.915,-130.22455,-12.640999999999998,-4.342,-4.6805,-179.12778,1375.5698,3872.358,-3.53937,0.4609,0.16372,634.0,660.0
성창기업지주,1610.739,-5.332000000000002,-4.926,-79.33704,-1.597,-1.218,-1.5951,-113.45523,7449.144,2309.2502,-17.05519,0.25976,0.83793,1935.0,1605.0
세기상사,51.825092,-7.46,-6.676,-3.4595957000000004,-1.471,-0.807,-1.1399,-848.7889,57276.598,12714.943,-77.16878,1.14357,5.15142,65500.0,57800.0
세방,6516.8223,1.7519999999999998,6.68,435.3347,5.4670000000000005,4.482,3.3063,1887.8062,35674.91,28336.549,6.35658,0.33637,0.42348,12000.0,11500.0
세방전지,11808.86,9.424,8.177,965.6581,10.317,8.003,13.9228,6896.531,71447.01,84349.01,5.21277,0.50317,0.42621,35950.0,37300.0
세아베스틸,32780.566,1.704,0.757,248.09845,1.136,0.679,0.9776,585.356,52243.676,91407.22,30.23801,0.3388,0.19364,17700.0,15250.0
세아제강지주,17816.895,4.52,18.116,3227.6702,29.055,13.29,4.5527,62314.61,232782.19,350848.16,0.79115,0.21179,0.14052,49300.0,47400.0
세아특수강,7235.771,2.721,1.53,110.67241,3.56,2.154,3.4035,1302.4093,37475.1,84431.4,11.44034,0.3976,0.17647000000000002,14900.0,13450.0
세아홀딩스,51768.895,2.27,1.246,645.0952,1.722,1.205,1.9993,8191.2505,484759.66,1294222.4,11.87853,0.20072,0.07518,97300.0,78600.0
세우글로벌,322.4048,1.459,1.639,5.2829905,1.628,1.261,11.9915,22.29548,1378.6107,1360.6254,77.36993000000002,1.25126,1.2678,1725.0,1990.0
세원셀론텍,1338.3007,-7.266,-12.637,-169.11977,-9.435,-4.956,-5.7974,-277.28738,2751.6694,2194.2668,-12.98292,1.3083,1.64064,3600.0,2880.0
세이브존I&C,1739.4955,19.495,14.615,254.2281,6.1670000000000025,4.467,8.6638,619.4507,11509.013,4238.4443,5.54524,0.29846,0.8104399999999999,3435.0,3260.0
세종공업,10995.126,0.019,-1.76,-193.54678,-5.205,-2.185,-0.5762,-954.7497,18303.428,54785.27,-8.15921,0.4256,0.14219,7790.0,4635.0
세하,1772.4260000000006,5.662000000000001,3.0010000000000003,53.18865,23.41,3.018,7.6923,179.91629,907.9203,5995.4209999999985,7.67023,1.51996,0.23018,1380.0,2490.0
셀트리온,9820.75,34.488,25.81900000000001,2535.631,10.836,7.397,10.3126,1952.0009,18915.719,7321.2583,108.87283,11.23509,29.02778,212519.0,181000.0
송원산업,7887.38,6.881,4.793,378.05,9.608,4.351,6.1891,1586.8334,17163.0,32864.082,12.00504,1.10995,0.5796600000000001,19050.0,15550.0
수산중공업,846.21625,0.5,7.86,66.51219,6.95,4.218,2.7285,123.20224,1924.1562,1567.4681,13.39261,0.8575200000000001,1.05265,1650.0,2530.0
시디즈,1409.592,3.053,2.8510000000000004,40.185806,17.134,8.429,20.8261,2009.2903,14970.353,70479.6,17.96654,2.41143,0.5122,36100.0,44250.0
신대양제지,7093.5566,16.442,13.877,984.3757,24.79,13.37,14.5455,19674.105,90414.836,176028.3,3.01411,0.65587,0.33688,59300.0,59500.0
신도리코,5579.456,4.461,6.279,350.34113,4.056,3.706,9.9191,3475.5964,88642.99,55351.586,13.20637,0.51781,0.82924,45900.0,36900.0
신라교역,3552.5022,2.092,11.373,404.0343,8.167,7.145,1.164,2525.2136,31862.283,22203.139,5.10848,0.40487,0.581,12900.0,11900.0
신성이엔지,4246.5425,-0.978,2.519,106.9813,10.92,1.952,-9.3503,61.86381,805.0127,2454.738,16.24536,1.24843,0.40941,1005.0,950.0
신세계,51856.832,7.662000000000001,5.494,2848.801,6.936,2.681,4.0648,24273.621,352681.2,526723.0,10.54643,0.72587,0.48602,256000.0,289000.0
신세계I&C,3735.312,3.988,7.832000000000002,292.5544,16.316,10.982,13.2929,17008.979,117489.28,217169.3,6.64355,0.96179,0.5203300000000001,113000.0,107500.0
신세계건설,10842.686000000003,2.015,3.973,430.7788,24.247,6.001,4.6088,10769.471,48912.39,271067.12,2.22388,0.48965,0.08835,23950.0,26300.0
신세계인터내셔날,12626.504,4.397,4.5680000000000005,576.7805,11.086,5.9670000000000005,10.412,8051.746999999998,76023.88,176841.8,24.15625,2.55841,1.09985,194500.0,219500.0
신세계푸드,12785.722,2.14,0.6659999999999999,85.12515,2.694,1.395,3.6714,2198.2075,81839.195,330168.8,38.84983,1.04351,0.25866,85400.0,70300.0
신송홀딩스,1633.4158,-1.819,-8.517999999999999,-139.12828000000002,-10.553,-5.984,-4.6821,-1175.7979,10520.492,13808.736,-3.79317,0.42393,0.32298000000000004,4460.0,3980.0
신영와코루,1714.4094,0.439,1.58,27.094074,0.884,0.812,1.3209,3010.4526,342568.97,190489.94,43.51505,0.3824,0.6877,131000.0,100000.0
신원,6214.908,0.235,-1.02,-63.407497,-3.313,-1.521,-0.8285,-78.30629,2639.6108,8325.704,-23.88059,0.70844,0.22461,1870.0,1845.0
신일산업,1687.2454,8.762,6.896,116.3568,18.874,12.441,27.2726,163.7732,948.71014,2374.8125,7.968339999999999,1.37555,0.54952,1305.0,1855.0
신풍제약,1873.8917,3.689,1.053,19.73279,0.923,0.509,0.7199,35.57859000000001,4215.212,3395.6545,180.16452,1.52068,1.88771,6410.0,7240.0
신풍제지,1541.0782,7.89,5.62,86.61346400000002,18.044,5.4,,249.83537,1894.8674,4408.282,5.22344,0.6887,0.29603,1305.0,1495.0
신한,579.6571,39.667,-2.761,-16.00516,-2.773,-1.02,48.3643,-201.88702,6682.325,8253.886,-16.940170000000002,0.5118,0.41435,3420.0,4945.0
신한지주,238119.34,18.896,13.431,31982.65,9.211,0.722,,6656.948,75922.97,50215.004,5.94867,0.52158,0.78861,39600.0,43350.0
신화실업,716.44135,4.439,3.107,22.262787,6.735,3.4,5.5616,1832.5121,28014.06,58972.285,11.10497,0.72642,0.34508,20350.0,21450.0
신흥,1215.4462,0.912,2.513,30.54107,3.517,2.314,0.2786,318.13614,9149.549,12660.897,32.37608,1.12574,0.81353,10300.0,9510.0
쌍방울,1016.56744,0.555,-93.719,-952.71625,-37.659,-18.976,-36.8866,-737.8293,1580.3381,787.27875,-1.37566,0.64227,1.28925,1015.0,1095.0
쌍용양회공업,15099.851,16.354,9.735,1469.9509,7.513,4.242,6.1692,289.50662,3828.362,2987.6836,21.72662,1.643,2.10531,6290.0,5670.0
쌍용자동차,37047.934,-1.732,-1.669,-618.38226,-8.422,-2.777,-5.2167,-448.26746,5025.672000000001,26856.178,-8.834010000000003,0.78795,0.14745,3960.0,2075.0
써니전자,186.83986,3.46,20.287,37.904312,9.423,7.98,588.313,126.38848,1405.0515,623.28815,18.3561,1.65118,3.72219,2320.0,3850.0
쎌마테라퓨틱스,377.79935,-21.902,-27.68,-104.57672,-189.977,-56.725,-176.1718,-2043.6528,653.67114,7383.0073,-3.41056,10.66285,0.94406,6970.0,5260.0
씨아이테크,322.83987,-6.104,-9.382,-30.289127,-10.967,-7.456,-8.4998,-52.27769,443.3412,677.6850599999998,-9.67908,1.14133,0.74666,506.0,458.0
씨에스윈드,5022.076,6.52,1.405,70.559586,1.962,1.419,7.9928,342.7267,19520.262,29053.33,80.53063,1.41392,0.94998,27600.0,38000.0
아남전자,1923.1189,-6.223,-7.251,-139.44144,-22.447,-9.985,-12.6031,-180.73482,712.334,2492.62,-14.33039,3.63593,1.0390700000000002,2590.0,2050.0
아모레퍼시픽,52778.445,9.132,6.3439999999999985,3348.4456,7.747000000000001,6.231,10.2726,4813.2886,64108.94,76472.414,43.52534,3.2678700000000003,2.73955,209500.0,200000.0
아모레퍼시픽그룹,60781.793,9.04,6.191,3762.7122,4.6530000000000005,5.1110000000000015,8.2794,1600.4836,37445.58,68369.47,45.31922,1.93701,1.06089,72532.0,82700.0
아세아,16276.284,11.283,6.1560000000000015,1001.8871,7.069,4.303,10.454,22849.334,387294.16,742861.94,4.9454400000000005,0.29177,0.15211,113000.0,103500.0
아세아시멘트,8437.632,9.386,2.039,172.05475,2.08,1.214,9.4813,4000.7703,200079.23,220520.95,25.87002,0.5173,0.46934,103500.0,76000.0
아세아제지,7758.4478,12.667,10.142,786.8247,15.828,9.964,11.5517,8784.956,59568.902,86623.63,3.57429,0.52712,0.36249,31400.0,30000.0
아시아나항공,71833.875,0.393,-2.727,-1958.6102,-18.982,-2.325,-1.3789,-964.1783,4576.1816,35000.74,-4.28863,0.90359,0.11814,4135.0,5400.0
아이마켓코리아,29352.422,1.233,0.706,207.22285,3.249,1.914,11.4617,342.63815,11147.865,81663.03,20.19623,0.62075,0.08474,6920.0,10400.0
아이에스동서,17156.004,22.583,14.213,2438.3906,23.009,10.947,19.7076,7952.1196,34611.605,55638.65,3.85432,0.88554,0.55088,30650.0,32950.0
아이에이치큐,1094.4725,9.071,-9.042,-98.967064,-4.709,-4.07,11.1501,-69.17805,1411.7814,749.8136599999997,-26.88714,1.31748,2.48062,1860.0,1745.0
아주캐피탈,6152.38,17.883,14.786,909.69165,12.499,1.58,,1580.8109,13138.783,10691.258999999998,5.39596,0.64922,0.79785,8530.0,12450.0
알루코,5067.73,2.384,0.645,32.667435,0.941,0.535,1.7581,25.97025,2742.5852,6796.3269999999975,107.62313,1.01911,0.41125,2795.0,2745.0
애경유화,10313.577,5.044,5.112,527.27515,16.355,11.027,18.4,1656.9495,10929.076,32189.693,4.7678,0.7228399999999999,0.24542,7900.0,8200.0
에넥스,4456.876,0.205,0.258,11.51805,2.283,0.705,0.5118,22.60792,1069.0212,7429.1616,60.8194,1.28622,0.18508,1375.0,1125.0
에스엘,16019.869,1.041,1.984,317.8756,2.999,1.926,0.5555,888.67896,29671.092,47304.965,22.44905,0.67237,0.42173,19950.0,18150.0
에스원,20183.393,9.866,5.102,1029.6877,8.337,6.309,13.0613,2709.818,37334.86,53115.34,37.08736,2.69185,1.89211,100500.0,93700.0
에스제이엠,1552.5947,0.478,2.4,37.261414,2.62,1.839,0.1933,267.05222000000003,10106.715,9949.406,11.30865,0.29881,0.30354000000000003,3020.0,3840.0
에스제이엠홀딩스,1607.4072,1.108,3.828,61.53220699999999,2.109,2.117,1.418,205.8185,10796.434,10763.401000000002,16.64088,0.31723,0.31821,3425.0,3235.0
에쓰씨엔지니어링,2143.5088,0.475,6.355,136.21634,35.361,13.778,,567.4055,1719.3253,8928.729,2.6348,0.8695299999999999,0.16744,1495.0,1435.0
에이블씨엔씨,3455.2244,-5.487,-3.385,-116.95786,-3.833,-3.077,-16.4965,-478.48413,11909.094,13861.868,-22.78028,0.91527,0.78633,10900.0,10250.0
에이엔피,1078.2634,-4.385,-6.646,-71.66649,-12.17,-4.841,-4.3716,-97.34717,805.921,1419.6068,-4.00628,0.48392,0.27472,390.0,350.0
에이프로젠 KIC,510.47025,3.083,-62.899,-321.08237,-18.61,-9.698,-7.6147,-631.6875,2127.4385,1004.2834,-12.34788,3.66638,7.76673,7800.0,2725.0
에이프로젠제약,453.9539,-1.819,-2.677,-12.154125,-1.069,-0.649,-2.6811,-9.38904,1060.2389,350.67853,-209.77094,1.85842,5.61639,1969.0,1355.0
엔씨소프트,17151.154,35.854,24.574,4214.6763,16.435,13.033,113.2728,19061.26,114979.93,78176.48,24.47372,4.0572300000000014,5.96727,466500.0,541000.0
엔에이치엔,12645.678,5.428,8.283,1047.4751,5.785,4.542,4.7998,4567.031,83901.19,64634.098,12.54644,0.68295,0.8865299999999999,57300.0,66800.0
엔케이,1084.3279,-21.417,-27.064,-293.4586,-21.975,-13.137,-17.2182,-373.32523,1532.2383,1355.692,-4.51349,1.0997,1.24291,1685.0,1130.0
엔케이물산,65.28349,-18.056,-216.283,-141.19688,-31.092,-26.016,-26.4363,-184.43858,525.4477,85.36658,-3.45915,1.2142,7.47365,638.0,796.0
엔피씨,4148.903,3.596,2.8560000000000003,118.48739,4.632,3.065,4.2388,282.11285,6224.7295,9878.341,13.345720000000002,0.60485,0.38114,3765.0,3745.0
엘브이엠씨,2940.265,-20.931,-16.678,-490.37842,-11.734000000000002,-7.637,-15.3571,-868.72284,7012.538000000001,5751.6426,-2.68209,0.33226,0.4051,2330.0,4160.0
영보화학,1439.1537,5.026,3.931,56.57471,4.0710000000000015,3.185,4.4699,286.63,7277.573,7195.7686,13.01329,0.51253,0.51836,3730.0,3485.0
영원무역,21012.686,9.567,5.296,1112.8517,8.151,4.529,13.7211,2551.4639,35211.043,47420.42,15.03059,1.08915,0.80872,38350.0,34250.0
영원무역홀딩스,25186.959,10.12,6.039,1521.0627,8.485,5.051,14.4312,6325.2793,98678.36,184714.83,9.88099,0.63337,0.33836,62500.0,48200.0
영진약품,1864.0869,-1.173,-3.273,-61.0094,-5.276,-3.051,-2.0153,-33.35802,610.2265,1019.2242,-178.0681,9.73409,5.82796,5940.0,6630.0
영풍,29714.324,-3.666,1.556,462.36893,3.686,0.971,-4.9277,60108.434,1768013.6,1613120.5,12.39427,0.42138,0.46184,745000.0,645000.0
영풍제지,1112.2036,16.258,12.883,143.28384,13.723,10.734000000000002,32.2157,645.4227,6183.6714,5009.9263,5.2678699999999985,0.54984,0.67865,3400.0,3115.0
영화금속,2267.462,0.472,0.455,10.309461,1.475,0.531,1.6023,22.68258,1619.5718,4988.8047,58.41486999999999,0.81812,0.26559,1325.0,1625.0
영흥철강,1964.8544,-0.87,-2.651,-52.08903,-3.128,-1.7619999999999998,-1.2933,-60.7274,3078.3447,2289.3328,-17.61972,0.34759,0.46739,1070.0,1145.0
예스코홀딩스,10953.662,2.302,0.976,106.88729,1.149,0.723,2.0837,1173.2534,137418.0,182561.03,34.05061,0.29072,0.21883,39950.0,37400.0
오뚜기,22467.643,6.752999999999999,7.158,1608.2914,13.873,8.498,13.0147,45924.656,356097.1,645064.5,15.76495,2.03315,1.12237,724000.0,554000.0
오리온홀딩스,19976.828,11.539,5.9220000000000015,1182.9487,3.025,2.737,4.6467,899.2419,31186.936,31889.38,19.01602,0.5483100000000001,0.53623,17100.0,17800.0
우리들제약,891.0164,5.596,5.046,44.956776,8.295,5.394,5.4138,388.70258,4922.05,7751.6025,19.03769,1.50344,0.95464,7400.0,6370.0
우리들휴브레인,344.71967,-19.228,-35.13,-121.09842,-65.247,-24.66800000000001,-41.5757,-531.2839,756.9644,1520.8398,-4.03739,2.8336900000000003,1.4104,2145.0,3565.0
우리종금,2054.4553,16.021,16.24,333.6401,11.12,1.464,,49.48656,467.62537,304.7234,15.27687,1.61668,2.4809400000000004,756.0,639.0
우성사료,2893.1826,-1.429,-1.4580000000000002,-42.175625,-2.542,-1.581,-3.3649,-133.67137,6197.7134,9363.051,-17.991889999999994,0.38805,0.25686,2405.0,2940.0
우신시스템,3030.3767,-0.369,-1.334,-40.42385,-3.513,-1.378,-0.7129,-217.19241,6571.8,16546.729,-30.66405,1.01342,0.4025,6660.0,4990.0
우진,938.8139,-1.158,-7.675,-72.05033,-6.439,-3.594,-1.9245,-419.74228,6505.4087,5395.5854,-11.38794,0.73477,0.8859100000000001,4780.0,4200.0
우진플라임,1718.9828,-6.851,-7.909,-135.96004,-18.386,-4.525,-5.3326,-1359.4277,6673.1816,17189.828,-3.83985,0.7822399999999999,0.30367,5220.0,3460.0
웅진,2904.116,-29.001,-35.556,-1032.5878,-35.069,-12.546,-180.3215,-1397.1676,3203.3696,3990.9802,-1.51378,0.6602399999999999,0.52994,2115.0,1550.0
웅진씽크빅,6429.3269999999975,5.287000000000001,3.474,223.33926,7.198,3.762,7.3766,475.04657,7010.075,13766.012,5.6731300000000005,0.38445,0.19577,2695.0,3035.0
웅진에너지,1658.379,-33.809,-67.392,-1117.6117,-148.378,-38.928,-28.9243,-3780.353,1333.6692,5609.5137,-0.4034,1.14346,0.27186,1525.0,914.0
원림,789.44696,2.504,0.583,4.603178,-1.008,0.309,0.5479,-405.097,44743.918,35883.953,-46.03836,0.41682,0.51973,18650.0,18150.0
웰바이오텍,739.32355,-11.431,-22.057,-163.0743,-31.091,-16.459,-18.6163,-783.00604,2020.3417,3718.9893,-6.41119,2.48473,1.34983,5020.0,2185.0
윌비스,2776.966,1.229,-2.384,-66.21621999999999,-4.973,-2.161,2.7065,-116.97807,2660.3262,4871.87,-11.24142,0.4943,0.26992,1315.0,1430.0
유나이티드,2119.3552,17.812,14.944,316.7245,14.726,11.157,16.7117,1954.206,15431.994,13076.53,11.7439,1.48717,1.75505,22950.0,18350.0
유니드,8140.078,9.835,4.419,359.73645,5.517,3.234,4.8991,4062.1323,73966.65,91566.05,10.3394,0.56782,0.45869,42000.0,46750.0
유니온,2088.6313,-0.343,-28.903,-603.6722,-29.151,-18.023,-11.4289,-2439.96,8024.0728,13378.697,-1.56355,0.47544,0.28515,3815.0,4005.0
유니온머티리얼,1123.3602,0.429,-7.9060000000000015,-88.81276,-10.405,-6.238,-2.357,-209.406,1996.7969,2674.6672,-8.66737,0.90896,0.6785899999999999,1815.0,2360.0
유니퀘스트,2703.0156,0.757,3.937,106.40885,6.551,3.6010000000000004,4.8151,441.58963,7029.3745,9962.931,14.4478,0.90762,0.64037,6380.0,6670.0
유성기업,2466.138,0.726,2.065,50.924675,1.3969999999999998,1.3430000000000002,-0.1617,141.76147,10192.556,9504.337,20.52744,0.2855,0.30618,2910.0,2660.0
유수홀딩스,3843.28,8.485,6.565,252.30852,4.374,4.752,10.7299,346.13336,8760.864,14758.113,18.63444,0.73623,0.43705,6450.0,6660.0
유안타증권,20371.814,4.474,5.14,1047.1202,9.149,0.8909999999999999,,492.7415,5788.748000000001,9586.396,6.37251,0.54243,0.32755,3140.0,2865.0
유양디앤유,910.81445,-20.212,-32.907,-299.72348,-25.65,-15.128,-39.8178,-537.63226,1900.0408,1633.7832,-13.52225,3.82623,4.44979,7270.0,4880.0
유엔젤,335.17792000000014,8.986,5.4860000000000015,18.387993,4.352,3.592,16.082,135.38675,3618.933,2540.1013,32.31483,1.20892,1.7223700000000002,4375.0,5170.0
유진증권,8165.3823,8.066,5.692,464.8028,6.369,0.643,,479.83893,7762.348000000001,8429.528,4.94958,0.30596,0.28175,2375.0,2290.0
유한양행,15188.229,3.3,3.841,583.3496,3.5460000000000003,2.733,3.7088,4224.18,131151.6,111616.19,46.34541,1.49271,1.75397,195771.0,236500.0
유화증권,209.66998,26.591,28.63300000000001,60.035324,1.3119999999999998,0.953,,404.6661,36598.684,1413.2736,33.11372,0.36613,9.48153,13400.0,12350.0
율촌화학,4897.705,3.629,3.006,147.24634,,,,593.38354,13548.889,19748.812,21.73973,0.95211,0.6532,12900.0,14000.0
이건산업,3396.1106,6.976,1.917,65.100075,3.729,1.491,4.3391,636.7275400000002,16660.645,34988.496,16.097939999999998,0.61522,0.29295,10250.0,7430.0
이구산업,2272.114,-0.048,-1.158,-26.311865,-2.446,-0.992,-0.3609,-78.6791,3131.1265,6794.1934,-24.21227,0.60841,0.28039000000000003,1905.0,1780.0
이마트,170490.8,2.715,2.793,4761.7905,5.485,2.902,2.3069,16149.785,293291.12,611608.2,11.30046,0.62225,0.29839,182500.0,127500.0
이수페타시스,5603.374,1.339,-1.3159999999999998,-73.71813,-3.865,-1.491,138.0752,-164.03648,4465.7170000000015,13577.881,-39.68629,1.45777,0.4794600000000001,6510.0,4085.0
이수화학,15313.361,0.421,-0.105,-16.108498,2.3080000000000003,-0.166,-0.3112,445.75455,21246.895,100231.45,22.43387,0.47066,0.09977,10000.0,10600.0
이스타코,265.67532,-10.086,-19.664,-52.24269,-10.625,-6.202000000000001,-4.0537,-97.04975,949.6489,619.98926,-6.44,0.65814,1.00808,625.0,708.0
이아이디,1213.4327,-2.84,-5.527,-67.06484,-9.435,-7.457999999999997,-9.3449,-35.88523,303.23752,649.6598,-5.40612,0.63976,0.29862,194.0,224.0
이연제약,1229.9042,2.0,1.091,13.414923000000002,0.606,0.452,-15.6006,80.0771,13524.032,7333.9546,173.58272,1.0278,1.89529,13900.0,16000.0
이월드,335.74124,13.630999999999998,27.682,92.9404,6.2860000000000005,3.742,5.0157,102.68534,1811.9594,370.9442,24.24884,1.3742,6.7126,2490.0,5340.0
인디에프,1975.9841,1.02,0.114,2.2603989,0.34,0.161,2.8057,3.83554,1124.5369,3352.9333,591.8331,2.01861,0.67702,2270.0,2370.0
인스코비,585.9056,9.089,-13.834,-81.05264,-25.433000000000003,-15.693,25.4645,-93.62685,347.82193,658.9051,-53.08306999999999,14.28892,7.54282,4970.0,3060.0
인지컨트롤스,5041.492,2.199,0.195,9.84498,1.5590000000000002,0.21600000000000005,2.4162,196.61652,13104.717,33254.945,34.22907,0.51356,0.20238,6730.0,4950.0
인천도시가스,5844.3525,3.073,2.759,161.23898,,,,3685.6697,43681.746,133592.72,8.003969999999999,0.6753399999999999,0.22082,29500.0,28700.0
인터지스,4924.431,1.913,-2.87,-141.34691,-6.3820000000000014,-2.887,2.9941,-454.16815,7173.1694,16553.893,-5.08622,0.32203000000000004,0.13954,2310.0,2215.0
인팩,3503.9636,0.913,0.6509999999999999,22.804966,1.633,0.81,1.4562,165.9228,10239.636,35039.637,18.77379,0.30421,0.0889,3115.0,3720.0
일동홀딩스,470.5003,0.04,-8.144,-38.318825,-2.211,-1.42,0.1992,-322.29083,14495.923,4076.9844,-38.92522,0.90715,3.07709,13150.0,11100.0
일성건설,3640.1821,2.712,0.667,24.288239,2.789,0.7909999999999999,24.3127,45.0344,1669.0815,6737.9736,31.3094,0.84478,0.20926,1410.0,1270.0
일성신약,616.52594,3.663,4.7780000000000005,29.455288,0.91,0.848,0.2397,1107.3417,241362.39,23177.668,86.33289,0.39608,4.12466,95600.0,82100.0
일신방직,4923.0117,3.862,4.538,223.3917,3.0580000000000003,2.437,3.8246,8865.091999999999,306851.12,205125.48,10.82899,0.31286,0.46801,96000.0,71600.0
일신석재,541.41724,2.6710000000000003,0.763,4.1327667,0.812,0.523,2.2534,5.33559,659.24835,698.9942,428.25635,3.46607,3.26898,2285.0,2420.0
일양약품,3000.3633,5.573,1.084,32.511562,-2.579,0.7490000000000001,2.2954,-251.03285,10052.71,15393.104,-109.54741,2.73558,1.7865099999999998,27500.0,22550.0
일정실업,480.1122,-17.405,-14.309,-68.697266,-14.65,-10.142,-17.7071,-5724.7725,36173.324,40009.35,-3.3625800000000003,0.5321600000000001,0.48114,19250.0,18200.0
일진다이아,1339.5936,11.331,5.7360000000000015,76.83631,7.709,4.85,12.332,653.8205,8704.758,11452.716,41.55768,3.12143,2.37248,27171.0,27950.0
일진디스플,2063.6316,0.094,0.804,16.590605,2.028,1.018,0.7825,58.59415,2866.0583,7288.2656,55.29561999999999,1.13047,0.44455,3240.0,3535.0
일진머티리얼즈,5020.0757,9.705,8.229,413.1064,7.803,6.154,10.4681,896.89105,11459.624,10899.034,45.71347,3.57778,3.7618,41000.0,42750.0
일진전기,7314.307,0.715,-1.975,-144.4478,-4.672,-1.881,1.2751,-389.5531,8101.0390000000025,19725.541,-7.70113,0.37032,0.15209,3000.0,3025.0
일진홀딩스,9293.946,2.53,0.096,8.927472,-0.534,0.081,2.0932,-29.16318,5894.2,18833.678,-103.89814,0.5140600000000001,0.16088,3030.0,5070.0
자화전자,3583.4243,-2.154,-0.358,-12.831717,-0.458,-0.316,-6.4669,-71.68268,16457.076,20019.13,-164.6144,0.71702,0.58944,11800.0,10600.0
전방,1493.2505,-5.836,-15.571,-232.5194,-16.98,-5.981,-3.923,-13840.44,109681.92,88883.95,-1.23912,0.15636,0.19295,17150.0,15350.0
제이준코스메틱,1320.1528,5.4060000000000015,-1.096,-14.463094,,,,-46.62103,4818.986,4980.617,-233.80005,2.26189,2.18848,10900.0,4280.0
제이콘텐트리,5112.7915,6.796,4.998,255.547,7.447,3.446,6.9036,1447.8171,23637.092,40126.6,30.805,1.88686,1.11148,44600.0,38550.0
제일기획,34778.81,5.207000000000002,3.792,1318.69,15.007,5.98,26.0782,1127.5323,8714.851999999999,30231.605,19.95508,2.5818,0.74425,22500.0,24050.0
제일연마,821.9179,6.8260000000000005,6.51,53.50541,7.195,5.4220000000000015,7.8081,537.5854,10240.584,8219.179,11.55165,0.60641,0.75555,6210.0,7780.0
제일파마홀딩스,1427.3634,7.671,5.115,73.01629,2.039,1.254,2.1754,1216.6658,31941.229,24563.408,21.2055,0.8077300000000001,1.05034,25800.0,17000.0
제주은행,2245.42,15.927,12.223,274.46,6.252999999999999,0.475,,1161.7908,14721.757,9504.876,4.00675,0.3162,0.48975,4655.0,4055.0
제주항공,12593.957,8.036,5.627999999999999,708.78375,19.859,7.737999999999999,15.5798,2689.1917,14540.117,47782.65,12.47587,2.30741,0.70214,33550.0,26800.0
조광페인트,2094.8132,0.058,-1.863,-39.01676,-2.193,-1.372,-0.5808,-304.81845,16574.031000000006,16365.7295,-21.42259,0.39399,0.399,6530.0,5500.0
조광피혁,1276.6874,11.732,10.69,136.4737,5.896,5.511,12.8995,2052.502,66088.07,19200.795,16.78439,0.52127,1.7942,34450.0,39000.0
조비,605.13165,3.132,0.542,3.2821977,0.693,0.35,1.3426,63.5655,9293.951,11719.433,364.97787,2.49625,1.97962,23200.0,15300.0
조선내화,7891.768,4.998,7.3439999999999985,579.5524,9.215,5.71,5.0788,13184.301,180699.73,197294.2,6.33329,0.46209,0.42323,83500.0,88800.0
조선선재,627.0930000000002,21.728,18.748,117.568474,11.75,10.358,47.1286,9348.26,93896.94,49862.246,8.45077,0.84135,1.58437,79000.0,82600.0
조일알미늄,3177.4440000000004,-2.5780000000000003,-3.278,-104.15315,-5.454,-3.017,-2.9497,-149.64532,2683.4373,4565.2935,-5.95408,0.33204,0.19517,891.0,730.0
조흥,1680.7125,6.765,4.7810000000000015,80.35647,6.535,4.418,7.0952,13392.744,209195.56,280118.75,13.626779999999998,0.87239,0.65151,182500.0,149500.0
종근당,9562.188,7.921,4.3610000000000015,417.04404,10.211,6.006,9.0893,3894.889,39595.85,87841.87,24.95516,2.45474,1.1065,97197.0,97000.0
종근당바이오,1245.1002,5.629,6.39,79.561874,5.4929999999999986,4.371,3.9752,1450.2811,27416.135,22696.113,13.64099,0.72159,0.87166,19783.0,29500.0
종근당홀딩스,5311.1445,10.114,9.943,528.11115,6.5520000000000005,6.249,10.4075,5480.639,85684.9,106013.81,11.40378,0.72942,0.58955,62500.0,101000.0
주연테크,443.09488,-3.393,-11.427,-50.630608,-10.607,-8.749,-4.6364,-48.85599000000001,458.6888,448.59796,-8.2078,0.87423,0.8939,401.0,796.0
지엠비코리아,4571.9688,0.902,-0.155,-7.0645237000000005,0.058,-0.15,-0.0338,6.82158,11677.777,23971.799,1213.7949,0.70904,0.34541,8280.0,4915.0
지역난방공사,24873.307,0.584,-9.107,-2265.237,,,,-19563.756,134742.81,214818.7,-2.91355,0.42303,0.26534,57000.0,47300.0
지코,796.23083,3.136,3.5610000000000004,28.352701,12.206,4.84,4.8797,51.25912,482.10468,1439.5134,13.26593,1.41048,0.47238,680.0,839.0
지투알,5382.066999999999,4.722,2.838,152.76268000000005,12.114,2.471,51.1747,922.276,8045.626,32485.87,8.16458,0.93591,0.23179,7530.0,6550.0
진도,1200.8812,6.091,4.6610000000000005,55.970722,5.402,3.508,3.6408,449.07156,8401.971,9635.065,10.85573,0.58022,0.5059600000000001,4875.0,3705.0
